Subject	Block	Trial	Operation	Side	SOA	Delay	Delayjitter	VOTtoj	Responsetoj	Accuracytoj	Respright
22	6	173	0	-1	-20	1500	-80	1353.341	-1	1	0
22	6	174	0	-1	-20	250	-40	1353.544	-1	1	0
22	6	175	0	1	40	1500	80	902.8558	1	1	1
22	6	176	0	-1	-70	1500	-80	1052.925	-1	1	0
22	6	177	0	1	20	1500	40	1203.415	1	1	1
22	6	178	0	-1	-70	1500	80	902.8416	-1	1	0
22	6	179	0	1	70	1500	-40	902.8574	1	1	1
22	6	180	0	1	70	250	80	902.8866	1	1	1
22	6	181	0	-1	-20	1500	-40	1053.05	-1	1	0
22	6	182	0	1	110	250	-40	1052.962	1	1	1
22	6	183	0	-1	-110	250	-40	1203.397	-1	1	0
22	6	184	0	1	20	250	80	1654.196	-1	0	0
22	6	185	0	-1	-20	750	-40	1805.164	-1	1	0
22	6	186	0	1	20	250	-80	NA	-1	0	0
22	6	187	0	1	20	250	80	1504.36	1	1	1
22	6	188	0	-1	-70	1500	-40	1052.957	-1	1	0
22	6	189	0	1	20	250	-40	1655.567	-1	0	0
22	6	190	0	1	110	250	80	902.8602	1	1	1
22	6	191	0	1	20	1500	-40	1353.699	1	1	1
22	6	192	0	1	40	250	-80	902.8408	1	1	1
23	3	1	0	-1	-110	250	80	752.883	-1	1	0
23	3	2	0	-1	-40	250	80	1203.105	-1	1	0
23	3	3	0	1	70	250	40	903.0377	1	1	1
23	3	4	0	1	40	750	-40	902.9896	1	1	1
23	3	5	0	1	110	1500	-80	1053.016	1	1	1
23	3	6	0	1	40	750	40	1203.194	1	1	1
23	3	7	0	-1	-20	1500	-40	902.9303	-1	1	0
23	3	8	0	-1	-40	250	-80	902.8699	-1	1	0
23	3	9	0	-1	-70	750	-40	1053.187	-1	1	0
23	3	10	0	-1	-20	1500	80	752.8443	-1	1	0
23	3	11	0	-1	-20	250	40	1353.689	-1	1	0
23	3	12	0	1	70	750	-80	752.7096	1	1	1
23	3	13	0	1	40	750	80	602.8936	1	1	1
23	3	14	0	1	110	1500	-80	1053.208	1	1	1
23	3	15	0	1	40	1500	80	752.8166	-1	0	0
23	3	16	0	1	110	1500	40	602.6204	1	1	1
23	3	17	0	1	20	750	80	602.6701	-1	0	0
23	3	18	0	1	40	1500	-40	452.6275	1	1	1
23	3	19	0	-1	-20	750	-40	902.8703	-1	1	0
23	3	20	0	1	70	1500	-80	602.5007	1	1	1
23	3	21	0	-1	-70	750	40	452.6598	-1	1	0
23	3	22	0	-1	-110	750	40	602.7759	1	0	1
23	3	23	0	1	70	750	40	1053.171	-1	0	0
23	3	24	0	-1	-70	1500	40	1203.251	-1	1	0
23	3	25	0	-1	-70	750	40	752.7116	-1	1	0
23	3	26	0	-1	-20	750	40	902.9023	1	0	1
23	3	27	0	-1	-110	250	40	903.0452	-1	1	0
23	3	28	0	1	70	750	-40	903.1325	1	1	1
23	3	29	0	-1	-110	750	80	452.6531	-1	1	0
23	3	30	0	1	110	1500	80	452.1714	1	1	1
23	3	31	0	1	40	1500	40	452.6507	1	1	1
23	3	32	0	-1	-70	250	-80	902.8798	-1	1	0
23	3	33	0	1	20	250	-40	1053.482	1	1	1
23	3	34	0	-1	-40	1500	40	752.8956	-1	1	0
23	3	35	0	1	70	750	-40	902.8999	1	1	1
23	3	36	0	-1	-110	750	-40	752.7226	-1	1	0
23	3	37	0	-1	-110	1500	-40	602.7214	-1	1	0
23	3	38	0	1	110	250	-40	602.7001	1	1	1
23	3	39	0	1	20	750	-40	1053.195	1	1	1
23	3	40	0	1	20	250	80	1353.279	1	1	1
23	3	41	0	-1	-110	750	-80	602.6275	-1	1	0
23	3	42	0	-1	-20	1500	-80	1203.131	-1	1	0
23	3	43	0	1	40	250	-80	1203.275	-1	0	0
23	3	44	0	-1	-110	1500	40	903.0006	-1	1	0
23	3	45	0	-1	-40	750	40	1053.296	-1	1	0
23	3	46	0	-1	-40	750	-40	1503.998	-1	1	0
23	3	47	0	1	70	250	80	752.7128	1	1	1
23	3	48	0	-1	-40	1500	-40	1353.378	1	0	1
23	4	49	0	-1	-20	1500	-40	1353.382	-1	1	0
23	4	50	0	-1	-70	250	40	602.7396	-1	1	0
23	4	51	0	-1	-110	1500	-80	752.5292	-1	1	0
23	4	52	0	-1	-70	1500	-40	902.9007	-1	1	0
23	4	53	0	1	70	1500	40	1053.243	-1	0	0
23	4	54	0	-1	-20	250	80	1053.21	-1	1	0
23	4	55	0	1	20	750	-80	1353.431	-1	0	0
23	4	56	0	-1	-20	1500	40	1504.39	1	0	1
23	4	57	0	-1	-40	1500	80	1805.497	-1	1	0
23	4	58	0	1	70	1500	-40	1504.385	-1	0	0
23	4	59	0	1	20	1500	-80	1804.3	1	1	1
23	4	60	0	1	70	1500	80	752.7412	1	1	1
23	4	61	0	1	20	250	40	752.7633	1	1	1
23	4	62	0	-1	-20	1500	80	1654.286	-1	1	0
23	4	63	0	1	20	250	80	1353.298	-1	0	0
23	4	64	0	1	20	1500	40	1203.253	-1	0	0
23	4	65	0	-1	-70	1500	-80	1053.16	-1	1	0
23	4	66	0	1	110	1500	-40	752.4538	1	1	1
23	4	67	0	1	40	750	40	1053.172	1	1	1
23	4	68	0	-1	-70	250	-40	1655.441	-1	1	0
23	4	69	0	1	20	1500	-80	903.1001	-1	0	0
23	4	70	0	1	40	1500	-80	902.5201	-1	0	0
23	4	71	0	-1	-20	1500	-80	1654.648	-1	1	0
23	4	72	0	-1	-20	750	80	1353.312	-1	1	0
23	4	73	0	-1	-70	1500	40	1504.717	-1	1	0
23	4	74	0	-1	-40	750	-80	1654.937	-1	1	0
23	4	75	0	-1	-70	750	-80	NA	1	0	1
23	4	76	0	1	20	1500	80	902.8613	1	1	1
23	4	77	0	1	70	750	40	1504.424	1	1	1
23	4	78	0	1	20	750	40	NA	1	1	1
23	4	79	0	-1	-20	750	-80	902.8443	-1	1	0
23	4	80	0	1	40	750	-80	1804.465	-1	0	0
23	4	81	0	1	40	250	-40	1053.243	-1	0	0
23	4	82	0	1	40	750	80	NA	1	1	1
23	4	83	0	1	40	250	-80	1053.275	-1	0	0
23	4	84	0	1	20	750	80	1504.439	-1	0	0
23	4	85	0	1	20	250	-80	NA	-1	0	0
23	4	86	0	1	110	750	80	902.8692	1	1	1
23	4	87	0	-1	-70	750	-80	902.8245	-1	1	0
23	4	88	0	-1	-110	1500	80	1053.27	-1	1	0
23	4	89	0	-1	-110	750	80	902.9181	-1	1	0
23	4	90	0	-1	-110	250	-80	752.8044	-1	1	0
23	4	91	0	-1	-110	1500	-80	752.8316	-1	1	0
23	4	92	0	1	110	1500	80	452.689	1	1	1
23	4	93	0	1	110	250	-40	752.7471	1	1	1
23	4	94	0	1	70	1500	-80	602.2899	1	1	1
23	4	95	0	-1	-40	1500	-80	1053.474	-1	1	0
23	4	96	0	-1	-110	1500	40	902.6011	-1	1	0
23	5	97	0	-1	-110	750	-80	602.6756	-1	1	0
23	5	98	0	-1	-110	250	-40	752.9078	-1	1	0
23	5	99	0	1	20	1500	-40	1053.243	1	1	1
23	5	100	0	-1	-110	1500	-40	602.4826	-1	1	0
23	5	101	0	1	20	250	40	752.7677	-1	0	0
23	5	102	0	-1	-70	750	-40	752.7499	-1	1	0
23	5	103	0	1	40	250	80	903.0504	-1	0	0
23	5	104	0	-1	-70	750	80	602.7013	-1	1	0
23	5	105	0	1	70	1500	-40	452.65	1	1	1
23	5	106	0	1	110	250	80	903.0966	1	1	1
23	5	107	0	1	70	250	-80	1804.508	1	1	1
23	5	108	0	-1	-40	750	80	602.7368	-1	1	0
23	5	109	0	-1	-20	1500	40	1053.255	-1	1	0
23	5	110	0	1	40	1500	-80	1203.446	1	1	1
23	5	111	0	1	110	1500	40	602.753	1	1	1
23	5	112	0	-1	-70	250	80	1353.389	-1	1	0
23	5	113	0	1	40	250	40	902.8182	1	1	1
23	5	114	0	-1	-70	250	40	752.8435	-1	1	0
23	5	115	0	-1	-110	750	40	1053.221	-1	1	0
23	5	116	0	-1	-20	750	80	1353.384	-1	1	0
23	5	117	0	1	110	750	-80	752.7763	1	1	1
23	5	118	0	1	40	250	80	1504.9	-1	0	0
23	5	119	0	-1	-70	750	80	1504.698	-1	1	0
23	5	120	0	-1	-110	1500	80	452.644	-1	1	0
23	5	121	0	-1	-20	250	-80	1353.639	-1	1	0
23	5	122	0	1	20	1500	80	903.0208	-1	0	0
23	5	123	0	-1	-40	250	40	1504.388	-1	1	0
23	5	124	0	1	110	750	-40	602.7376	1	1	1
23	5	125	0	-1	-40	750	-40	1504.148	1	0	1
23	5	126	0	1	110	750	40	1053.4	1	1	1
23	5	127	0	1	110	250	80	1655.62	-1	0	0
23	5	128	0	-1	-20	250	-80	1655.646	-1	1	0
23	5	129	0	-1	-40	1500	40	1053.226	-1	1	0
23	5	130	0	1	110	750	80	1805.67	-1	0	0
23	5	131	0	-1	-20	250	-40	1955.396	1	0	1
23	5	132	0	1	40	250	-40	1654.004	-1	0	0
23	5	133	0	1	110	250	-80	1353.648	1	1	1
23	5	134	0	-1	-20	250	-40	1504.022	1	0	1
23	5	135	0	-1	-70	1500	80	1504.3	1	0	1
23	5	136	0	1	20	750	-80	1504.033	-1	0	0
23	5	137	0	-1	-40	1500	-40	1804.746	-1	1	0
23	5	138	0	1	70	750	-80	1955.124	1	1	1
23	5	139	0	-1	-70	250	-40	1503.888	-1	1	0
23	5	140	0	-1	-20	250	80	1804.669	-1	1	0
23	5	141	0	1	20	250	-40	1655.493	-1	0	0
23	5	142	0	1	70	1500	40	752.7621	1	1	1
23	5	143	0	-1	-110	750	-40	1353.337	-1	1	0
23	5	144	0	-1	-40	750	80	1203.223	-1	1	0
23	6	145	0	-1	-40	1500	80	1053.522	-1	1	0
23	6	146	0	1	70	250	40	1053.13	1	1	1
23	6	147	0	1	40	250	40	1353.488	1	1	1
23	6	148	0	1	70	250	-40	903.1013	1	1	1
23	6	149	0	-1	-110	250	-40	602.6859	-1	1	0
23	6	150	0	-1	-70	1500	-80	602.7143	-1	1	0
23	6	151	0	1	110	250	40	602.7657	1	1	1
23	6	152	0	-1	-110	250	40	903.1451	-1	1	0
23	6	153	0	-1	-40	250	40	903.1116	-1	1	0
23	6	154	0	-1	-110	250	80	1053.112	-1	1	0
23	6	155	0	1	20	750	40	602.6614	1	1	1
23	6	156	0	-1	-70	1500	80	752.8707	-1	1	0
23	6	157	0	1	40	1500	80	602.9031	1	1	1
23	6	158	0	-1	-20	250	40	1654.245	-1	1	0
23	6	159	0	-1	-40	250	-40	1203.2	-1	1	0
23	6	160	0	-1	-40	250	80	1504.317	1	0	1
23	6	161	0	-1	-20	750	-40	1504.445	1	0	1
23	6	162	0	1	110	250	-80	1053.221	1	1	1
23	6	163	0	1	20	750	-40	1954.944	1	1	1
23	6	164	0	1	40	1500	-40	903.0421	-1	0	0
23	6	165	0	1	40	750	-40	1353.662	1	1	1
23	6	166	0	1	20	250	-80	NA	-1	0	0
23	6	167	0	-1	-40	750	-80	1053.209	-1	1	0
23	6	168	0	1	70	250	80	1655.265	1	1	1
23	6	169	0	1	70	250	-40	1804.398	-1	0	0
23	6	170	0	-1	-70	1500	-40	602.5663	-1	1	0
23	6	171	0	1	70	750	80	1353.886	-1	0	0
23	6	172	0	1	20	1500	-40	1503.607	1	1	1
23	6	173	0	1	40	1500	40	1203.349	1	1	1
23	6	174	0	1	70	750	80	1504.599	-1	0	0
23	6	175	0	1	110	1500	-40	1353.4	-1	0	0
23	6	176	0	-1	-40	1500	-80	1052.966	-1	1	0
23	6	177	0	1	110	250	40	1353.578	-1	0	0
23	6	178	0	-1	-40	250	-80	1504.279	-1	1	0
23	6	179	0	1	110	750	-40	1353.466	1	1	1
23	6	180	0	-1	-40	250	-40	1353.595	1	0	1
23	6	181	0	-1	-20	750	-80	1654.645	-1	1	0
23	6	182	0	1	110	750	40	1504.331	-1	0	0
23	6	183	0	-1	-110	250	-80	NA	1	0	1
23	6	184	0	1	20	1500	40	NA	-1	0	0
23	6	185	0	-1	-70	250	-80	1353.025	-1	1	0
23	6	186	0	1	40	750	-80	1504.53	-1	0	0
23	6	187	0	1	70	250	-80	1353.427	1	1	1
23	6	188	0	1	110	750	-80	1804.791	1	1	1
23	6	189	0	1	70	1500	80	1504.135	-1	0	0
23	6	190	0	-1	-70	250	80	1954.44	-1	1	0
23	6	191	0	-1	-20	750	40	1503.914	1	0	1
23	6	192	0	-1	-40	750	40	NA	1	0	1
24	3	1	0	1	110	1500	-40	903.6236	1	1	1
24	3	2	0	-1	-110	750	-80	1053.498	-1	1	0
24	3	3	0	1	20	750	40	1504.103	1	1	1
24	3	4	0	1	20	1500	40	1203.534	1	1	1
24	3	5	0	1	40	250	80	1053.26	1	1	1
24	3	6	0	1	70	750	-80	1203.373	1	1	1
24	3	7	0	-1	-40	750	-80	903.1044	-1	1	0
24	3	8	0	1	20	250	40	1353.538	1	1	1
24	3	9	0	1	110	250	40	903.2813	1	1	1
24	3	10	0	1	20	250	-40	1053.119	1	1	1
24	3	11	0	1	110	750	40	903.0819	1	1	1
24	3	12	0	-1	-40	250	40	1353.631	-1	1	0
24	3	13	0	-1	-40	1500	-80	903.0704	-1	1	0
24	3	14	0	-1	-70	1500	-40	903.0807	-1	1	0
24	3	15	0	-1	-40	750	80	1203.758	-1	1	0
24	3	16	0	1	20	250	80	1805.658	1	1	1
24	3	17	0	1	20	1500	80	1954.975	1	1	1
24	3	18	0	1	110	250	-40	1203.329	1	1	1
24	3	19	0	1	20	750	-40	1504.322	1	1	1
24	3	20	0	1	40	1500	80	NA	-1	0	0
24	3	21	0	1	70	1500	-40	752.7553	1	1	1
24	3	22	0	1	70	250	-80	902.978	1	1	1
24	3	23	0	1	70	1500	40	752.7044	1	1	1
24	3	24	0	-1	-20	250	80	1353.663	-1	1	0
24	3	25	0	1	40	1500	40	903.3223	1	1	1
24	3	26	0	1	20	250	-80	1053.236	-1	0	0
24	3	27	0	-1	-40	750	40	903.0199	-1	1	0
24	3	28	0	1	110	750	-40	752.8979	1	1	1
24	3	29	0	1	110	1500	40	752.7451	1	1	1
24	3	30	0	1	70	750	-40	903.0341	1	1	1
24	3	31	0	1	110	750	-80	1053.029	1	1	1
24	3	32	0	-1	-110	750	40	602.7664	-1	1	0
24	3	33	0	-1	-70	750	80	752.8446	-1	1	0
24	3	34	0	1	40	250	-80	1353.614	-1	0	0
24	3	35	0	1	20	250	-40	1654.351	1	1	1
24	3	36	0	1	70	750	-80	1353.797	1	1	1
24	3	37	0	-1	-110	1500	40	752.9599	-1	1	0
24	3	38	0	1	40	750	-40	1353.688	-1	0	0
24	3	39	0	1	70	750	40	752.907	1	1	1
24	3	40	0	1	40	1500	-40	903.1525	1	1	1
24	3	41	0	-1	-110	750	40	753.2805	-1	1	0
24	3	42	0	1	40	250	40	1203.177	-1	0	0
24	3	43	0	-1	-20	750	-80	NA	-1	1	0
24	3	44	0	-1	-20	1500	40	1053.122	-1	1	0
24	3	45	0	-1	-20	1500	80	1053.151	-1	1	0
24	3	46	0	1	70	1500	40	752.8572	1	1	1
24	3	47	0	1	40	750	40	1053.436	1	1	1
24	3	48	0	-1	-40	1500	-40	903.4542	-1	1	0
24	4	49	0	-1	-110	250	-40	1353.487	-1	1	0
24	4	50	0	1	20	1500	-80	1052.965	1	1	1
24	4	51	0	1	20	750	80	1052.994	1	1	1
24	4	52	0	1	40	1500	80	1053.15	1	1	1
24	4	53	0	-1	-40	1500	40	902.7739	-1	1	0
24	4	54	0	-1	-40	250	-80	903.2272	-1	1	0
24	4	55	0	-1	-20	250	40	NA	-1	1	0
24	4	56	0	-1	-20	250	-80	752.7443	-1	1	0
24	4	57	0	1	20	250	-80	903.1296	1	1	1
24	4	58	0	1	70	250	-40	602.7052	1	1	1
24	4	59	0	-1	-70	750	40	752.7624	-1	1	0
24	4	60	0	1	70	250	-40	752.9062	1	1	1
24	4	61	0	-1	-110	250	-80	602.6945	-1	1	0
24	4	62	0	-1	-70	1500	80	753.0613	-1	1	0
24	4	63	0	1	70	250	-80	752.736	1	1	1
24	4	64	0	-1	-70	250	-80	602.7048	-1	1	0
24	4	65	0	1	20	1500	-40	1353.279	1	1	1
24	4	66	0	-1	-20	750	-40	752.8627	-1	1	0
24	4	67	0	-1	-70	1500	-80	NA	-1	1	0
24	4	68	0	-1	-40	1500	-40	752.7703	-1	1	0
24	4	69	0	1	70	1500	-80	903.0736	1	1	1
24	4	70	0	-1	-110	750	-40	602.6693	-1	1	0
24	4	71	0	1	110	250	-80	1203.499	1	1	1
24	4	72	0	1	40	250	80	752.8837	1	1	1
24	4	73	0	-1	-20	750	80	NA	-1	1	0
24	4	74	0	1	40	1500	-40	752.8841	1	1	1
24	4	75	0	1	110	1500	-80	752.8063	1	1	1
24	4	76	0	-1	-110	250	80	NA	-1	1	0
24	4	77	0	-1	-110	750	80	753.0349	-1	1	0
24	4	78	0	1	20	750	80	NA	1	1	1
24	4	79	0	1	20	250	40	903.1482	1	1	1
24	4	80	0	-1	-40	250	-40	602.7731	-1	1	0
24	4	81	0	1	70	750	80	752.9808	1	1	1
24	4	82	0	-1	-110	1500	-40	602.7451	-1	1	0
24	4	83	0	1	70	250	40	752.8572	1	1	1
24	4	84	0	-1	-110	1500	-80	752.873	-1	1	0
24	4	85	0	1	110	1500	-80	602.7577	1	1	1
24	4	86	0	-1	-110	1500	80	602.708	-1	1	0
24	4	87	0	-1	-20	1500	-40	903.0874	-1	1	0
24	4	88	0	-1	-40	250	40	752.8821	-1	1	0
24	4	89	0	-1	-20	750	40	903.1206	-1	1	0
24	4	90	0	1	40	750	80	902.9989	1	1	1
24	4	91	0	1	110	250	80	753.0049	1	1	1
24	4	92	0	1	110	1500	80	752.7889	1	1	1
24	4	93	0	-1	-70	750	-40	602.6997	-1	1	0
24	4	94	0	-1	-40	750	40	752.747	-1	1	0
24	4	95	0	-1	-20	250	-80	903.254	-1	1	0
24	4	96	0	-1	-70	250	80	752.7857	-1	1	0
24	5	97	0	-1	-20	250	40	903.0195	-1	1	0
24	5	98	0	1	110	1500	80	602.6898	1	1	1
24	5	99	0	1	110	750	80	602.6815	1	1	1
24	5	100	0	-1	-40	250	-80	602.7305	-1	1	0
24	5	101	0	-1	-40	250	-40	602.6554	-1	1	0
24	5	102	0	1	110	750	40	452.6381	1	1	1
24	5	103	0	1	40	1500	-80	602.6602	1	1	1
24	5	104	0	-1	-40	1500	-80	602.7905	-1	1	0
24	5	105	0	1	70	250	40	602.7846	1	1	1
24	5	106	0	1	20	750	40	602.7656	1	1	1
24	5	107	0	1	70	250	80	602.7913	1	1	1
24	5	108	0	1	40	750	40	602.7111	1	1	1
24	5	109	0	-1	-70	250	40	602.7305	-1	1	0
24	5	110	0	1	70	1500	-40	603.0191	1	1	1
24	5	111	0	1	110	250	40	603.0278	1	1	1
24	5	112	0	1	20	1500	40	903.2738	-1	0	0
24	5	113	0	-1	-70	1500	-80	602.8007	-1	1	0
24	5	114	0	1	70	750	80	903.2978	1	1	1
24	5	115	0	-1	-70	250	-40	752.905	-1	1	0
24	5	116	0	1	40	750	80	752.9839	1	1	1
24	5	117	0	-1	-110	1500	80	752.8904	-1	1	0
24	5	118	0	-1	-20	750	-40	902.8481	-1	1	0
24	5	119	0	1	40	750	-80	752.9259	1	1	1
24	5	120	0	1	40	250	-40	902.8998	1	1	1
24	5	121	0	-1	-40	750	-40	752.8769	-1	1	0
24	5	122	0	-1	-20	250	80	902.8438	-1	1	0
24	5	123	0	1	70	1500	-80	752.7786	1	1	1
24	5	124	0	1	110	1500	40	752.672	1	1	1
24	5	125	0	1	40	1500	-80	902.8817	1	1	1
24	5	126	0	-1	-40	750	-40	602.7415	-1	1	0
24	5	127	0	-1	-40	250	80	602.7419	-1	1	0
24	5	128	0	-1	-20	1500	40	752.7506	-1	1	0
24	5	129	0	1	70	1500	80	602.7632	1	1	1
24	5	130	0	-1	-20	750	-80	903.7049	1	0	1
24	5	131	0	-1	-70	750	-80	752.783	-1	1	0
24	5	132	0	1	70	250	80	902.9547	1	1	1
24	5	133	0	-1	-110	1500	40	602.6361	-1	1	0
24	5	134	0	1	40	750	-40	903.0582	-1	0	0
24	5	135	0	-1	-40	750	80	903.044	-1	1	0
24	5	136	0	-1	-110	250	80	902.8631	-1	1	0
24	5	137	0	1	20	750	-80	752.7309	1	1	1
24	5	138	0	1	110	250	80	752.8213	1	1	1
24	5	139	0	1	40	250	-80	752.8315	1	1	1
24	5	140	0	-1	-70	1500	80	752.8769	-1	1	0
24	5	141	0	-1	-70	250	-40	752.7846	-1	1	0
24	5	142	0	1	110	1500	-40	752.8	1	1	1
24	5	143	0	-1	-20	750	40	753.1399	1	0	1
24	5	144	0	-1	-40	750	-80	602.1607	-1	1	0
24	6	145	0	-1	-70	1500	40	903.1123	-1	1	0
24	6	146	0	-1	-20	1500	-40	903.0092	-1	1	0
24	6	147	0	-1	-20	250	-40	752.8943	-1	1	0
24	6	148	0	-1	-20	1500	-80	902.3064	1	0	1
24	6	149	0	-1	-70	750	80	1053.47	1	0	1
24	6	150	0	-1	-70	750	-40	1053.382	-1	1	0
24	6	151	0	1	70	1500	80	752.8852	1	1	1
24	6	152	0	1	40	250	40	753.0345	1	1	1
24	6	153	0	1	40	250	-40	752.7624	1	1	1
24	6	154	0	-1	-70	1500	-40	752.9184	-1	1	0
24	6	155	0	1	20	1500	80	1053.071	1	1	1
24	6	156	0	-1	-110	250	40	903.0294	-1	1	0
24	6	157	0	-1	-70	250	-80	752.7419	-1	1	0
24	6	158	0	-1	-110	250	-80	NA	-1	1	0
24	6	159	0	1	20	1500	-40	903.0108	1	1	1
24	6	160	0	-1	-110	750	-80	602.7238	-1	1	0
24	6	161	0	1	110	750	80	753.0021	-1	0	0
24	6	162	0	1	20	250	80	1203.824	1	1	1
24	6	163	0	-1	-70	750	40	752.841	-1	1	0
24	6	164	0	1	20	750	-80	903.1486	1	1	1
24	6	165	0	-1	-20	1500	-80	903.0353	-1	1	0
24	6	166	0	1	70	750	-40	903.0633	1	1	1
24	6	167	0	-1	-70	750	-80	602.6531	-1	1	0
24	6	168	0	1	20	1500	-80	903.0116	-1	0	0
24	6	169	0	1	40	750	-80	1053.078	1	1	1
24	6	170	0	-1	-110	1500	-80	752.7542	-1	1	0
24	6	171	0	1	110	750	-40	602.6783	1	1	1
24	6	172	0	1	20	750	-40	NA	1	1	1
24	6	173	0	-1	-40	250	80	NA	1	0	1
24	6	174	0	-1	-110	250	40	452.723	-1	1	0
24	6	175	0	-1	-110	250	-40	752.9354	-1	1	0
24	6	176	0	-1	-70	250	40	602.7577	-1	1	0
24	6	177	0	-1	-20	1500	80	NA	1	0	1
24	6	178	0	1	110	250	-40	1052.999	1	1	1
24	6	179	0	-1	-110	750	80	752.7648	-1	1	0
24	6	180	0	-1	-20	750	80	752.7518	1	0	1
24	6	181	0	-1	-110	750	-40	752.8414	-1	1	0
24	6	182	0	-1	-110	1500	-40	602.49	-1	1	0
24	6	183	0	-1	-70	1500	40	752.9014	-1	1	0
24	6	184	0	1	110	750	-80	752.5244	1	1	1
24	6	185	0	1	70	750	40	903.0337	1	1	1
24	6	186	0	1	110	250	-80	752.766	1	1	1
24	6	187	0	1	40	1500	40	752.7289	1	1	1
24	6	188	0	-1	-20	250	-40	752.7384	-1	1	0
24	6	189	0	-1	-70	250	80	903.1727	-1	1	0
24	6	190	0	-1	-40	1500	80	752.7605	-1	1	0
24	6	191	0	-1	-40	1500	80	1053.375	-1	1	0
24	6	192	0	-1	-40	1500	40	903.3906	-1	1	0
25	3	1	0	-1	-40	750	-40	1053.208	-1	1	0
25	3	2	0	1	110	1500	40	752.7538	1	1	1
25	3	3	0	1	70	250	-40	1052.973	-1	0	0
25	3	4	0	-1	-20	1500	-40	1053.037	-1	1	0
25	3	5	0	-1	-110	750	40	902.8386	-1	1	0
25	3	6	0	-1	-40	1500	-40	1053.167	1	0	1
25	3	7	0	1	70	250	40	752.7447	-1	0	0
25	3	8	0	1	70	1500	80	1053.072	1	1	1
25	3	9	0	-1	-70	250	-80	902.9617	-1	1	0
25	3	10	0	1	110	750	-80	903.2002	-1	0	0
25	3	11	0	-1	-20	250	40	1053.209	1	0	1
25	3	12	0	1	40	1500	-40	902.9298	-1	0	0
25	3	13	0	-1	-40	1500	-80	752.8059	-1	1	0
25	3	14	0	1	40	250	80	902.8547	-1	0	0
25	3	15	0	-1	-40	1500	80	1053.045	-1	1	0
25	3	16	0	1	110	1500	-80	752.7723	1	1	1
25	3	17	0	1	40	750	40	902.4027	1	1	1
25	3	18	0	-1	-110	250	40	752.7648	-1	1	0
25	3	19	0	1	110	750	-40	1053.171	-1	0	0
25	3	20	0	1	40	750	40	752.7324	1	1	1
25	3	21	0	1	40	750	-80	1053.055	1	1	1
25	3	22	0	1	70	1500	-40	1053.077	1	1	1
25	3	23	0	-1	-110	750	-40	752.7336	-1	1	0
25	3	24	0	-1	-40	250	80	752.8916	-1	1	0
25	3	25	0	1	70	750	80	902.9207	1	1	1
25	3	26	0	-1	-110	1500	80	903.2117	-1	1	0
25	3	27	0	1	70	1500	40	752.8793	1	1	1
25	3	28	0	-1	-20	250	-80	1053.109	1	0	1
25	3	29	0	1	20	250	-80	902.8812	-1	0	0
25	3	30	0	1	70	1500	40	753.0072	1	1	1
25	3	31	0	-1	-40	1500	-80	902.9685	-1	1	0
25	3	32	0	-1	-70	1500	40	902.9657	-1	1	0
25	3	33	0	1	110	1500	-80	903.1145	1	1	1
25	3	34	0	-1	-20	250	40	1053.148	-1	1	0
25	3	35	0	1	40	1500	40	902.9148	1	1	1
25	3	36	0	1	40	750	80	903.0526	1	1	1
25	3	37	0	-1	-70	250	-40	752.7474	-1	1	0
25	3	38	0	1	110	1500	80	1053.236	1	1	1
25	3	39	0	1	20	750	80	1053.146	1	1	1
25	3	40	0	-1	-40	750	80	1053.525	1	0	1
25	3	41	0	1	110	1500	80	903.1228	1	1	1
25	3	42	0	1	70	750	40	1053.189	-1	0	0
25	3	43	0	1	110	1500	-40	752.8995	1	1	1
25	3	44	0	-1	-40	250	-80	1203.506	-1	1	0
25	3	45	0	-1	-110	250	80	902.8741	-1	1	0
25	3	46	0	-1	-20	250	-80	1203.464	1	0	1
25	3	47	0	-1	-40	250	40	1203.403	1	0	1
25	3	48	0	-1	-70	1500	-40	902.9894	-1	1	0
25	4	49	0	1	110	250	40	1203.193	-1	0	0
25	4	50	0	-1	-20	250	-40	902.9949	1	0	1
25	4	51	0	-1	-20	1500	40	1053.584	1	0	1
25	4	52	0	1	40	250	40	902.9807	1	1	1
25	4	53	0	1	20	750	80	902.9404	-1	0	0
25	4	54	0	1	40	250	-80	1203.605	1	1	1
25	4	55	0	-1	-70	1500	-80	902.6186	-1	1	0
25	4	56	0	1	70	250	80	752.7514	1	1	1
25	4	57	0	1	110	250	80	1053.079	1	1	1
25	4	58	0	-1	-70	1500	-80	1052.857	-1	1	0
25	4	59	0	-1	-110	1500	40	753.0136	-1	1	0
25	4	60	0	-1	-110	1500	-40	752.8588	-1	1	0
25	4	61	0	-1	-40	750	-80	NA	-1	1	0
25	4	62	0	-1	-110	250	-80	752.7727	-1	1	0
25	4	63	0	-1	-70	250	40	752.8406	-1	1	0
25	4	64	0	-1	-20	750	-80	902.8476	1	0	1
25	4	65	0	1	40	250	40	1053.065	-1	0	0
25	4	66	0	-1	-20	750	-80	902.9013	1	0	1
25	4	67	0	1	20	750	-40	1053.259	-1	0	0
25	4	68	0	1	70	250	-80	752.7747	1	1	1
25	4	69	0	-1	-70	750	-80	602.6528	-1	1	0
25	4	70	0	1	20	1500	-80	752.8766	1	1	1
25	4	71	0	1	70	750	-80	902.9183	-1	0	0
25	4	72	0	1	70	750	40	752.8904	1	1	1
